timestamp,log_id,confidence,model_name,cpu,detection_boxes,model_processing_time,image_processing_time,absolute_time_from_start,utility
2023-12-14T13:15:28.166,1,0.62761702432352,yolov5m,4.8,17,4.26423501968384,4.81769871711731,4.26671767234802,-1.5950408463969
2023-12-14T13:15:28.302,2,0.621438484300267,yolov5m,22.2,11,0.0717394351959229,4.75555610656738,4.40271997451782,-1.56705881113356
2023-12-14T13:15:28.388,3,0.658670744299889,yolov5m,21.7,10,0.0599606037139893,4.54037141799927,4.48923516273499,-1.44085033684969
2023-12-14T13:15:28.451,4,0.731309181451797,yolov5m,15,15,0.028651237487793,4.32631039619446,4.55237984657288,-1.29750060737133
2023-12-14T13:15:28.604,5,0.664105359050963,yolov5m,16.7,18,0.0721383094787598,4.20119905471802,4.70525360107422,-1.26854684783353
2023-12-14T13:15:28.682,6,0.640990181101693,yolov5m,17.2,9,0.0274744033813477,4.00633478164673,4.78322291374207,-1.18267230027252
2023-12-14T13:15:28.755,7,0.672751782756103,yolov5m,15.5,19,0.0282120704650879,3.79025459289551,4.85600280761719,-1.0587514050697
2023-12-14T13:15:28.835,8,0.571080914565495,yolov5m,15.7,14,0.0286211967468262,3.59859776496887,4.93664765357971,-1.01375842520169
2023-12-14T13:15:28.918,9,0.548444043844938,yolov5m,19.7,8,0.0594878196716309,3.42455363273621,5.01881122589111,-0.938054794445634
2023-12-14T13:15:29.203,10,0.659173366924127,yolov5m,20.4,12,0.0751528739929199,3.42975616455078,5.30437517166138,-0.885291398813327
2023-12-14T13:15:29.322,11,0.553795848786831,yolov5m,18.2,20,0.0357754230499268,3.25951528549194,5.42271304130554,-0.852859718352556
2023-12-14T13:15:29.399,12,0.610323842082705,yolov5m,16.8,7,0.0580909252166748,3.05055975914001,5.49965643882751,-0.720117958528655
2023-12-14T13:15:29.508,13,0.581441072856679,yolov5m,16,17,0.0379395484924316,2.87432813644409,5.60905504226685,-0.646443531793707
2023-12-14T13:15:29.587,14,0.696459330618382,yolov5m,17.6,12,0.0283799171447754,2.68443083763123,5.6878502368927,-0.493985753506422
2023-12-14T13:15:29.680,15,0.665747072766809,yolov5m,15,17,0.0312671661376953,2.4838080406189,5.78092360496521,-0.409030483926044
2023-12-14T13:15:29.751,16,0.57055361866951,yolov5m,14.3,10,0.057457447052002,2.19024729728699,5.85245704650879,-0.309846839308739
2023-12-14T13:15:30.253,17,0.696396827697754,yolov5m,19.5,15,0.168813943862915,2.49591660499573,6.35445952415466,-0.399759888648987
2023-12-14T13:15:30.382,18,0.651060779889425,yolov5m,21.8,12,0.0643799304962158,2.33719563484192,6.48279571533203,-0.343067427476247
2023-12-14T13:15:30.458,19,0.643743216991425,yolov5m,27.3,8,0.0616865158081055,2.12887406349182,6.55958247184753,-0.242565423250198
2023-12-14T13:15:30.502,20,0.603665788968404,yolov5m,21.7,3,0.0287237167358398,1.87010025978088,6.60306978225708,-0.13321723540624
2023-12-14T13:15:30.563,21,0.679212008531277,yolov5m,16.7,13,0.0240292549133301,1.63773536682129,6.66425490379334,0.0207383208549939
2023-12-14T13:15:30.655,22,0.695624027649562,yolov5m,19.6,15,0.0350825786590576,1.44001531600952,6.75655603408814,0.12780435582002
2023-12-14T13:15:30.708,23,0.620120419189334,yolov5m,16,16,0.0252847671508789,1.19100666046143,6.8091938495636,0.214556879363954
2023-12-14T13:15:30.766,24,0.607157160254086,yolov5m,17.4,17,0.0254395008087158,0.936004877090454,6.86756992340088,0.77158101867227
2023-12-14T13:15:30.923,25,0.509790286421776,yolov5m,16.9,12,0.0695540904998779,0.75469446182251,7.02393507957459,0.632242374122143
2023-12-14T13:15:31.310,26,0.575331933796406,yolov5l,17.3,12,0.358888149261475,0.820937633514404,7.41142821311951,0.698134783655405
2023-12-14T13:15:31.372,27,0.758773818612099,yolov5l,18.2,12,0.0495810508728027,0.572136402130127,7.47334814071655,0.665455110371113
2023-12-14T13:15:31.494,28,0.680082824300317,yolov5l,15.7,17,0.0629169940948486,0.382289886474609,7.59476041793823,0.531186355387463
2023-12-14T13:15:31.582,29,0.516682195312837,yolov5l,16.9,17,0.0410435199737549,0.155384302139282,7.68307781219482,0.336033248726059
2023-12-14T13:15:32.914,30,0.629669713973999,yolov5l,15.9,15,0.159741401672363,1.15355896949768,9.01504707336426,0.238055372238159
2023-12-14T13:15:33.011,31,0.668295913934708,yolov5l,16.6,10,0.0356960296630859,0.957952499389648,9.11204957962036,0.813124206662178
2023-12-14T13:15:33.120,32,0,yolov5l,18.3,0,0.0582935810089111,0.723198413848877,9.22121357917786,0.111599206924438
